U_WN	Y_BC	Y_SD	Y_FB	U_CN	Y_CN	U_SF	Y_SF	Y_FT	Y_SO	Z_SP
Y_BC	Y_SD	Y_FB	Y_CN	Y_SF	Y_FT	Y_SO
U_WN
U_WN
U_WN
Y_CN
U_CN
Y_SF
U_SF
U_WN
U_WN

-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
10	10	10	10	10	10	10	10	10	10	10
-0,268485157	-0,267595896	-0,334970127	0,112204986	-0,184796193	-0,005834962	-0,002510365	9,741587055	9,741587055	-2,319449436	-0,381374648
1,654965461	-0,368431489	-0,514832642	0,265052649	-0,342649129	-0,008475071	-0,003360348	9,605563013	9,605563013	2,026939803	-0,39564366
-0,758325187	-0,261422587	-0,284460079	0,080917537	-0,105057768	-0,006947542	-0,004144385	9,665029873	9,665029873	2,617213859	-0,400910496
-0,371119245	-0,125549503	-0,021467984	0,000460874	0,121842216	-0,004603238	-0,004432887	9,485167358	9,485167358	-0,515502331	-0,357194262
-0,859198987	-0,139151629	-0,066244596	0,004388346	0,037416563	-0,005130474	-0,00451316	9,715539921	9,715539921	3,376175517	-0,297287263
-0,699175715	0,031581185	0,24575782	0,060396906	0,297884397	-0,0018136	-0,004314322	9,978532016	9,978532016	-1,762408193	-0,216007272
0,431494744	-0,043588344	0,06374847	0,004063867	0,074676556	-0,003325111	-0,004002622	9,933755404	9,933755404	-0,805986961	-0,133435159
1,054791922	-0,07475703	-0,015079665	0,000227396	-0,011117718	-0,004059965	-0,003948655	10,24575782	10,24575782	-1,703318309	-0,085711076
0,016008896	-0,149406552	-0,168092521	0,028255096	-0,149082165	-0,005768534	-0,004128897	10,06374847	10,06374847	-1,230258908	-0,068447987
0,329745878	-0,201724005	-0,264361561	0,069887035	-0,215184582	-0,007153962	-0,004555905	9,984920335	9,984920335	1,127351048	-0,079984857
1,494373546	-0,141465274	-0,138224227	0,019105937	-0,073115579	-0,006277541	-0,004944747	9,831907479	9,831907479	2,247808072	-0,089659544
-0,571374479	-0,027626351	0,078032888	0,006089132	0,124860169	-0,004157523	-0,004987729	9,735638439	9,735638439	-0,046015095	-0,067507539
-0,060025283	-0,023473908	0,066789847	0,004460884	0,086335349	-0,004117231	-0,004833464	9,861775773	9,861775773	0,592701908	-0,030643878
-0,203945467	0,010139399	0,114455683	0,013100103	0,112227505	-0,003450172	-0,00464114	10,07803289	10,07803289	2,874291409	0,00454848
-0,107169283	0,151382952	0,364592327	0,132927565	0,321559928	-0,000457518	-0,00414489	10,06678985	10,06678985	-1,507341285	0,063647236
-0,001663713	0,082603489	0,194930348	0,037997841	0,121363589	-0,001598211	-0,003583348	10,11445568	10,11445568	-0,314980914	0,120471223
0,470027078	0,069030567	0,148714738	0,022116073	0,071458099	-0,001714948	-0,00323444	10,36459233	10,36459233	-0,556605672	0,148666184
-2,156931902	0,043053463	0,084788295	0,007189055	0,014281681	-0,002119005	-0,002996856	10,19493035	10,19493035	-0,299126862	0,160099878
-0,232612813	0,028757878	0,049992294	0,002499229	-0,008092387	-0,002328896	-0,002857392	10,14871474	10,14871474	-0,053319719	0,157843746
-0,394006814	0,025862881	0,040628649	0,001650687	-0,005698746	-0,002327566	-0,002761468	10,0847883	10,0847883	0,899425507	0,148843475
0,386869015	0,068130693	0,11846537	0,014034044	0,073658921	-0,001383801	-0,002594399	10,04999229	10,04999229	-4,432329173	0,145391305
0,052793065	-0,143612008	-0,293994133	0,08643255	-0,306171886	-0,005690589	-0,002778432	10,04062865	10,04062865	-0,171231493	0,106266714
-0,108373534	-0,152081554	-0,282867589	0,080014073	-0,243577319	-0,00614398	-0,003348792	10,11846537	10,11846537	-0,50514604	0,03301847
-0,403020155	-0,175103787	-0,30301371	0,091817309	-0,228222901	-0,006918931	-0,003928074	9,706005867	9,706005867	1,076751741	-0,034514855
0,609726596	-0,121625004	-0,177959202	0,031669478	-0,089211516	-0,006132142	-0,004396515	9,717132411	9,717132411	0,283545332	-0,08384583
0,525239858	-0,10502693	-0,136130917	0,018531627	-0,051098027	-0,006014409	-0,004700101	9,69698629	9,69698629	-0,080616151	-0,110840962
0,753864828	-0,105345402	-0,131099358	0,017187042	-0,052116318	-0,006218923	-0,004957504	9,822040798	9,822040798	-0,674940952	-0,128486361
-0,845085853	-0,1336729	-0,18039023	0,032540635	-0,10136823	-0,007011732	-0,005260434	9,863869083	9,863869083	1,399843422	-0,146484897
0,60579456	-0,062929085	-0,037166364	0,001381339	0,032557574	-0,005779488	-0,005462449	9,868900642	9,868900642	1,08764608	-0,150578827
-1,293467328	-0,00695741	0,064780577	0,004196523	0,108404187	-0,004718511	-0,005420522	9,81960977	9,81960977	1,442949078	-0,128773008
0,747975185	0,065444399	0,189690346	0,035982427	0,196932172	-0,00320286	-0,005151277	9,962833636	9,962833636	-1,879862053	-0,08539078
-0,940928356	-0,021204011	0,002117264	4,48E-06	-0,007295453	-0,004884944	-0,004955673	10,06478058	10,06478058	1,209471855	-0,052517256
1,770098039	0,038462792	0,111545381	0,012442372	0,094968424	-0,003664805	-0,004828544	10,18969035	10,18969035	-2,698480038	-0,028829008
0,01348705	-0,088287117	-0,143140186	0,020489113	-0,149554813	-0,006241832	-0,004859021	10,00211726	10,00211726	1,639090557	-0,023420226
0,404792942	-0,008706237	0,018391608	0,000338251	0,023045865	-0,004734906	-0,004968507	10,11154538	10,11154538	-1,90024832	-0,026345613
0,752590973	-0,097418901	-0,15550358	0,024181363	-0,139653789	-0,006605422	-0,0051014	9,856859814	9,856859814	3,695699659	-0,032365455
-1,894468765	0,080298833	0,193548736	0,037461113	0,198168703	-0,003055566	-0,005041468	10,01839161	10,01839161	-0,166574635	-0,019174196
1,58451331	0,073940851	0,160909094	0,025891736	0,135059936	-0,003022513	-0,004678388	9,84449642	9,84449642	0,648676789	0,02104651
-0,179443433	0,10542559	0,20511773	0,042073283	0,157259344	-0,002207698	-0,004301894	10,19354874	10,19354874	1,300064216	0,058302547
0,059014517	0,167011519	0,304357782	0,092633659	0,229470853	-0,000699609	-0,003780997	10,16090909	10,16090909	-4,093295312	0,104837247
-0,17983792	-0,029164267	-0,094221806	0,008877749	-0,158463572	-0,004483362	-0,003576913	10,20511773	10,20511773	3,263248426	0,114361615
0,304003897	0,124397457	0,21008121	0,044134115	0,154968453	-0,001308545	-0,003443795	10,30435778	10,30435778	-0,568968077	0,115017149
-0,191765099	0,095483173	0,139472379	0,019452545	0,074299363	-0,001664458	-0,003090083	9,905778194	9,905778194	-0,021443345	0,134510614
-0,002150409	0,092012722	0,124887845	0,015596974	0,059532369	-0,001543222	-0,002820303	10,21008121	10,21008121	-0,484563684	0,142665939
0,077651598	0,066142713	0,069650441	0,004851184	0,010261478	-0,001899455	-0,002622181	10,13947238	10,13947238	0,538357353	0,141574383
0,369544593	0,088778197	0,112131511	0,012573476	0,056990265	-0,00128826	-0,002433914	10,12488784	10,12488784	-0,495661709	0,138377886
1,444394004	0,062080973	0,057044407	0,003254064	0,006591384	-0,001668833	-0,002261896	10,06965044	10,06965044	-0,061345226	0,13269949
-0,057428116	0,055968549	0,046314209	0,002145006	0,004063874	-0,001669795	-0,002154482	10,11213151	10,11213151	0,108988986	0,120576039
-0,652557858	0,058031964	0,051994713	0,00270345	0,015524134	-0,00151131	-0,002051775	10,05704441	10,05704441	0,687094473	0,108598068
-0,07605658	0,08767631	0,109556734	0,012002678	0,071321615	-0,00076994	-0,001884351	10,04631421	10,04631421	2,779231274	0,103780925
-0,096714795	0,216785068	0,351521654	0,123567473	0,285901241	0,002117499	-0,001411836	10,05199471	10,05199471	-0,466377885	0,12894079
-0,432661921	0,190690234	0,277391645	0,076946125	0,182179339	0,001998527	-0,000783222	10,10955673	10,10955673	-1,582507361	0,166368001
0,841883003	0,110444568	0,108820418	0,011841883	0,014551577	0,000690722	-0,000401497	10,35152165	10,35152165	-0,260933579	0,176043231
0,432757304	0,092696638	0,075307908	0,005671281	-0,002782875	0,000537381	-0,000217877	10,27739165	10,27739165	-0,268737499	0,165034259
0,287669479	0,074671757	0,044125485	0,001947058	-0,017807816	0,000343071	-9,92E-05	10,10882042	10,10882042	-0,909449326	0,147954709
-0,571024746	0,026392574	-0,042301399	0,001789408	-0,08325663	-0,000522073	-0,00010006	10,07530791	10,07530791	1,726067406	0,120425246
-0,457383023	0,103996749	0,117974024	0,01391787	0,082966657	0,001161053	-1,89E-05	10,04412549	10,04412549	0,747540585	0,103580316
2,785884045	0,135282452	0,175034546	0,030637092	0,126949725	0,002023383	0,000275796	9,957698601	9,957698601	0,400304413	0,109076481
-0,71464915	0,149783995	0,195451793	0,038201403	0,132516351	0,002594104	0,000646047	10,11797402	10,11797402	-1,337501285	0,121845222
-0,720536781	0,081189974	0,056513183	0,00319374	-0,005298734	0,001448013	0,000891799	10,17503455	10,17503455	-0,97127923	0,121635701
0,172808627	0,029937977	-0,036640385	0,001342518	-0,078946532	0,000531268	0,000906739	10,19545179	10,19545179	5,608408475	0,099460103
0,361511135	0,29220092	0,474996436	0,225621614	0,406303489	0,006096407	0,001360043	10,05651318	10,05651318	-1,904294735	0,122356504
0,202857699	0,196386468	0,259350301	0,067262578	0,154551729	0,004656356	0,00208369	9,963359615	9,963359615	-1,700423863	0,168577051
-0,207472524	0,109129684	0,081726927	0,006679291	-0,015173399	0,003207419	0,002414293	10,47499644	10,47499644	0,263890327	0,172691061
-1,275484091	0,115189537	0,098237236	0,009650555	0,018314589	0,003546283	0,002589808	10,2593503	10,2593503	0,624785033	0,160997534
0,787007542	0,138630136	0,145960692	0,021304524	0,071867888	0,004261497	0,002830192	10,08172693	10,08172693	0,259754705	0,156004343
-1,167152619	0,144742197	0,156274369	0,024421678	0,081613502	0,004658292	0,003126817	10,09823724	10,09823724	-0,571219417	0,156489387
-0,094031705	0,111224535	0,090338251	0,008161	0,020507669	0,004234455	0,003364719	10,14596069	10,14596069	-2,641306433	0,151001366
0,81286919	-0,020738238	-0,157243309	0,024725458	-0,196503114	0,001677575	0,003282837	10,15627437	10,15627437	1,731258394	0,114953732
-1,037042439	0,056128936	0,013920313	0,000193775	-0,001990525	0,003246666	0,003138851	10,09033825	10,09033825	-2,348225551	0,076893064
1,174494224	-0,060281695	-0,200171864	0,040068775	-0,193726858	0,000908206	0,002939318	9,842756691	9,842756691	0,012108454	0,037258989
1,07356928	-0,063493433	-0,18093192	0,03273636	-0,145359393	0,000718516	0,002553369	10,01392031	10,01392031	1,806670299	-0,015047686
-0,410847388	0,019903496	-0,000786361	6,18E-07	0,036555225	0,002341194	0,002372786	9,799828136	9,799828136	-2,073298516	-0,040823444
0,172442215	-0,080678208	-0,188627699	0,035580409	-0,146441548	0,000264505	0,002172507	9,81906808	9,81906808	2,537616148	-0,064283227
-1,003313269	0,038767242	0,058464358	0,003418081	0,095439834	0,002610617	0,002046438	9,999213639	9,999213639	2,088674201	-0,07559443
0,521322508	0,137241675	0,242471642	0,058792497	0,24094173	0,004750394	0,002349169	9,811372301	9,811372301	-1,064166418	-0,042511673
-0,230238997	0,085084105	0,124045007	0,015387164	0,093784644	0,003920029	0,002706645	10,05846436	10,05846436	0,220839423	-0,005712318
2,249788072	0,093397328	0,132817931	0,017640603	0,091291108	0,004256737	0,002958139	10,24247164	10,24247164	-2,139444469	0,018626997
2,039754718	-0,010968484	-0,073127693	0,005347659	-0,104191018	0,00224361	0,003004937	10,12404501	10,12404501	1,115772708	0,020975066
-0,257994202	0,039685701	0,034627835	0,001199087	0,016092934	0,003280731	0,002964093	10,13281793	10,13281793	-0,495105829	0,014877454
-0,863478751	0,01399897	-0,01338437	0,000179141	-0,027164985	0,002814158	0,002977779	9,926872307	9,926872307	4,512960515	0,014202668
1,489848386	0,226762433	0,396859148	0,157497183	0,352644113	0,007303615	0,00336871	10,03462784	10,03462784	3,682650289	0,050322912
-0,447835559	0,39929146	0,694665558	0,482560237	0,572616573	0,011364455	0,004462424	9,98661563	9,98661563	-1,210653963	0,150279872
-0,234991226	0,336742459	0,52197766	0,272460677	0,341309625	0,010826276	0,005663131	10,39685915	10,39685915	-2,248935161	0,249713647
-0,179636831	0,22252631	0,270837048	0,073352706	0,086451985	0,009079413	0,006435397	10,69466556	10,69466556	2,708859724	0,296191806
1,248975676	0,343127951	0,49180629	0,241873427	0,303536119	0,012037992	0,007191847	10,52197766	10,52197766	-1,387477408	0,333819486
0,103697117	0,267857821	0,321478139	0,103348194	0,129645905	0,011119164	0,007984225	10,27083705	10,27083705	-0,791460591	0,367194619
-0,092799103	0,220005408	0,220607367	0,048667611	0,048168659	0,010627435	0,008506425	10,49180629	10,49180629	-0,57988103	0,367951936
-0,219304043	0,18197442	0,148055411	0,021920405	0,002677286	0,010247287	0,008855285	10,32147814	10,32147814	2,349895942	0,348566037
1,006658818	0,283513015	0,347618376	0,120838535	0,20767486	0,012722268	0,009339479	10,22060737	10,22060737	-0,140224142	0,341544783
-1,169004608	0,26640127	0,303402958	0,092053355	0,156302278	0,012904035	0,009969703	10,14805541	10,14805541	-0,489001164	0,34695041
0,503907595	0,232218835	0,231583717	0,053631018	0,089475841	0,01269284	0,010481821	10,34761838	10,34761838	-0,670191803	0,339001764
-0,246207646	0,189250752	0,149851641	0,022455514	0,023827665	0,01222931	0,010839186	10,30340296	10,30340296	1,863465995	0,315677645
-0,968367332	0,267037414	0,305164416	0,093125321	0,181909084	0,014216182	0,011277311	10,23158372	10,23158372	-2,643173632	0,301756546
-0,918265707	0,130379948	0,037942937	0,001439666	-0,070760278	0,011852105	0,011588561	10,14985164	10,14985164	0,969872252	0,276154748
0,660357674	0,165925803	0,12240799	0,014983716	0,035631616	0,012835233	0,011728437	10,30516442	10,30516442	-0,614823282	0,236996772
-0,348673022	0,12670612	0,055589319	0,003090172	-0,016700046	0,012317665	0,011880577	10,03794294	10,03794294	-1,992323983	0,203032722
2,345742282	0,022496103	-0,130022512	0,016905854	-0,170819348	0,010358255	0,011776242	10,12240799	10,12240799	-1,706508901	0,148600826
0,56869964	-0,067029219	-0,272906746	0,074478092	-0,265870114	0,008502863	0,011345384	10,05558932	10,05558932	1,593622095	0,069534524
-0,762081338	0,002190795	-0,103734626	0,010760873	-0,069365586	0,00980527	0,010952137	9,869977488	9,869977488	-0,593611417	0,004156452
-1,260842121	-0,031198311	-0,14813442	0,021943806	-0,103972244	0,009089029	0,010677145	9,727093254	9,727093254	4,839618984	-0,040799475
0,491604759	0,194997492	0,303928681	0,092372643	0,316975577	0,013757666	0,010826645	9,896265374	9,896265374	0,833470599	-0,036450553
-0,480130187	0,230559953	0,351923508	0,123850156	0,306219566	0,014866441	0,011461824	9,85186558	9,85186558	-1,876086184	0,017332524
0,548398589	0,136097645	0,149988711	0,022496614	0,079644638	0,013314098	0,011933546	10,30392868	10,30392868	-2,671672954	0,05293635
0,350992879	0,003161251	-0,105751503	0,01118338	-0,154448761	0,010768332	0,0119453	10,35192351	10,35192351	1,088961021	0,042429169
0,448224609	0,049642796	0,002530805	6,40E-06	-0,022494563	0,011729044	0,011821955	10,14998871	10,14998871	-0,962791179	0,02106052
-1,277790306	-0,000771769	-0,08496078	0,007218334	-0,09422289	0,010746308	0,011713047	9,894248497	9,894248497	1,181757958	0,00358921
-0,200235472	0,0514887	0,029847783	0,00089089	0,027237985	0,011820538	0,011638445	10,0025308	10,0025308	0,672137974	-0,007718718
0,768736621	0,079990291	0,088061506	0,007754829	0,076115611	0,012498205	0,01173494	9,91503922	9,91503922	0,808387711	-0,000519991
-0,119092805	0,115032419	0,153347993	0,023515607	0,12490694	0,013368787	0,011954856	10,02984778	10,02984778	-2,708928606	0,018912876
0,510868145	-0,017512187	-0,106073339	0,011251553	-0,126902194	0,01078905	0,011969478	10,08806151	10,08806151	-0,294397605	0,017119037
-0,943289001	-0,034900607	-0,123142036	0,015163961	-0,118071934	0,010367422	0,011716003	10,15334799	10,15334799	1,660615278	-0,009654709
-0,960460572	0,041575587	0,038528118	0,001484416	0,047571816	0,011882645	0,011613499	9,893926661	9,893926661	-0,276713729	-0,01888401
-0,472633642	0,026285968	0,009956295	9,91E-05	0,012257241	0,011620956	0,011637771	9,876857964	9,876857964	1,011779995	-0,014628341
-0,688070032	0,072400059	0,100756199	0,010151812	0,092427416	0,012618452	0,011728172	10,03852812	10,03852812	-1,987334202	-0,003580786
-0,764439668	-0,024255534	-0,088497067	0,007831731	-0,093534971	0,010708548	0,011710625	10,0099563	10,0099563	-1,832424077	-0,003804616
1,390202535	-0,113347223	-0,246557217	0,060790461	-0,221020105	0,008768151	0,011347195	10,1007562	10,1007562	-0,698710067	-0,036954062
-3,50708122	-0,147537846	-0,287537916	0,082678053	-0,226063104	0,007806309	0,010789584	9,911502933	9,911502933	-1,088602149	-0,085242924
-0,847197463	-0,198976284	-0,360142063	0,129702306	-0,264955908	0,006415948	0,010118554	9,753442783	9,753442783	-1,168737273	-0,139129609
-0,295588194	-0,25278724	-0,433428777	0,187860505	-0,303615304	0,004875777	0,009303096	9,712462084	9,712462084	3,213833848	-0,200333802
0,830943882	-0,096436091	-0,10286054	0,010580291	0,025640084	0,007643662	0,008759866	9,639857937	9,639857937	-6,9113019	-0,226997231
-0,539971975	-0,421001887	-0,71994099	0,518315028	-0,56091755	0,000621237	0,007899643	9,566571223	9,566571223	-0,974453936	-0,280033354
1,902357624	-0,461559758	-0,743008672	0,552061887	-0,515646487	-0,001072706	0,006421596	9,89713946	9,89713946	0,151832283	-0,383925382
-0,311900889	-0,445765475	-0,661905108	0,438118372	-0,39437346	-0,001661149	0,005007982	9,28005901	9,28005901	2,323792872	-0,468516371
1,48271148	-0,324270517	-0,391297526	0,153113754	-0,127384838	2,40E-06	0,003954922	9,256991328	9,256991328	-0,688646424	-0,505935875
1,608748058	-0,344797225	-0,418247628	0,174931079	-0,174397372	-0,001076472	0,003137378	9,338094892	9,338094892	4,222962876	-0,51267794
0,401782476	-0,130952168	0,002406691	5,79E-06	0,196680904	0,002726592	0,002729823	9,608702474	9,608702474	-0,62620847	-0,474278572
0,152142086	-0,148171715	-0,054567601	0,002977623	0,080425927	0,002097966	0,002670345	9,581752372	9,581752372	3,019990561	-0,402910117
-0,184573812	0,00702734	0,224093789	0,050218026	0,298320281	0,005056233	0,002843733	10,00240669	10,00240669	2,993402326	-0,313149193
0,671368407	0,159451219	0,475088998	0,225709556	0,465155325	0,008260412	0,003544972	9,945432399	9,945432399	0,328475954	-0,180570046
-0,62935079	0,182512087	0,461800781	0,213259961	0,378033135	0,009046669	0,004473396	10,22409379	10,22409379	-0,157516609	-0,040114217
-0,235583447	0,179621999	0,405669189	0,164567491	0,278482724	0,009332574	0,005329174	10,475089	10,475089	-0,774816813	0,076862872
0,374363623	0,144964185	0,298676297	0,08920753	0,156247946	0,008945149	0,006018572	10,46180078	10,46180078	1,044060518	0,161762524
0,27581032	0,19505817	0,366233907	0,134127275	0,215404223	0,010268672	0,006673063	10,40566919	10,40566919	-1,624935486	0,229461375
-0,183487742	0,116605285	0,185765039	0,03450865	0,040648366	0,008990711	0,007205112	10,2986763	10,2986763	-0,656931932	0,27232341
-0,346172492	0,083090096	0,109387525	0,011965631	-0,011585926	0,008502052	0,007483006	10,36623391	10,36623391	0,63933972	0,280530307
0,543112993	0,110808437	0,157419537	0,024780911	0,053943525	0,009233043	0,00773621	10,18576504	10,18576504	0,394201103	0,279886045
-0,063079844	0,126510442	0,178880143	0,031998106	0,081623872	0,009765665	0,008057438	10,10938753	10,10938753	-0,545855626	0,280890891
-0,288311971	0,097010215	0,113193997	0,012812881	0,024468253	0,009379545	0,008330914	10,15741954	10,15741954	-0,80553898	0,273115657
0,241040858	0,054835804	0,029924989	0,000895505	-0,040661219	0,008669151	0,008454446	10,17888014	10,17888014	1,056300997	0,248401789
-0,02594465	0,101301522	0,122950181	0,015116747	0,062270251	0,009736971	0,008593403	10,113194	10,113194	-0,24910987	0,225231539
-0,498273408	0,085658567	0,089228662	0,007961754	0,031343053	0,009591483	0,008787067	10,02992499	10,02992499	-0,665852604	0,207742115
0,019515287	0,050070565	0,020792164	0,000432314	-0,026515208	0,008996271	0,008877121	10,12295018	10,12295018	0,461289551	0,181008224
-0,919704258	0,068243791	0,060716474	0,00368649	0,021959281	0,009459897	0,008942153	10,08922866	10,08922866	-0,112605774	0,154116786
-1,087406477	0,059280576	0,045007479	0,002025673	0,010443082	0,009389158	0,009029377	10,02079216	10,02079216	-1,041554296	0,131956769
-2,406884531	0,006222299	-0,053472627	0,002859322	-0,075134795	0,008374848	0,00899957	10,06071647	10,06071647	0,092503201	0,101122889
0,946986856	0,007487294	-0,040242164	0,001619432	-0,047147582	0,008397106	0,008888412	10,04500748	10,04500748	-1,799166351	0,066399297
-0,249635011	-0,080746647	-0,199661578	0,039864746	-0,183207401	0,006542759	0,008625631	9,946527373	9,946527373	-1,975151377	0,02143419
-2,510888815	-0,176542996	-0,360582409	0,130019674	-0,30205513	0,004357047	0,008043304	9,959757836	9,959757836	-4,453186652	-0,048326764
0,104929391	-0,388788054	-0,731514012	0,53511275	-0,599223095	-0,000460617	0,00692376	9,800338422	9,800338422	2,625487724	-0,161192928
0,346361863	-0,261672265	-0,427253458	0,182545517	-0,245571514	0,001432384	0,005762544	9,639417591	9,639417591	-0,072016565	-0,263551005
1,65963264	-0,260526769	-0,3950567	0,156069796	-0,205761513	0,000930751	0,004930624	9,268485988	9,268485988	-4,62672093	-0,320594062
-1,648550218	-0,474677031	-0,778591951	0,606205426	-0,551819402	-0,004087868	0,003735406	9,572746542	9,572746542	0,988450733	-0,402387763
-1,570489502	-0,419520188	-0,61843672	0,382463977	-0,352599923	-0,003870051	0,002337693	9,6049433	9,6049433	1,311160446	-0,489922007
-0,050444393	-0,346636874	-0,443548427	0,196735207	-0,179261276	-0,003170287	0,001277977	9,221408049	9,221408049	3,762813707	-0,531001326
0,835888206	-0,155715088	-0,062306422	0,00388209	0,153409919	0,000151995	0,000782888	9,38156328	9,38156328	-3,234794015	-0,507642611
0,579631089	-0,297777133	-0,349843608	0,12239055	-0,168911821	-0,003142114	0,000359921	9,556451573	9,556451573	-2,791135395	-0,474828095
0,122610265	-0,418891728	-0,571109145	0,326165656	-0,372103541	-0,006273676	-0,000568268	9,937693578	9,937693578	0,470220359	-0,489419647
-0,321491552	-0,383829328	-0,476728648	0,227270204	-0,257744217	-0,006361929	-0,001610751	9,650156392	9,650156392	2,148505061	-0,510377897
-0,418341235	-0,267757859	-0,238791606	0,057021431	-0,034984301	-0,004679113	-0,00231434	9,428890855	9,428890855	1,398053784	-0,494096046
-0,564889781	-0,187118139	-0,090436757	0,008178807	0,072095227	-0,00351166	-0,002633629	9,523271352	9,523271352	0,335657288	-0,44020741
0,124162116	-0,157643584	-0,051817888	0,002685094	0,068537965	-0,003259668	-0,002769181	9,761208394	9,761208394	-0,591165215	-0,372333952
-0,383653995	-0,17323578	-0,100701425	0,010140777	-0,007051956	-0,003895496	-0,002917658	9,909563243	9,909563243	-0,735981045	-0,311907555
0,103034734	-0,196560648	-0,158279747	0,025052478	-0,073686135	-0,004723559	-0,003172487	9,948182112	9,948182112	-0,971499815	-0,268333931
-0,851383105	-0,231611799	-0,231985634	0,053817334	-0,14250941	-0,005842772	-0,003558501	9,899298575	9,899298575	0,480309865	-0,243284555
-0,273400428	-0,197755435	-0,167427007	0,028031803	-0,07506033	-0,005583022	-0,003948234	9,841720253	9,841720253	-0,599880983	-0,222996583
0,088743951	-0,215446022	-0,206622305	0,042692777	-0,11355579	-0,006338408	-0,004315339	9,768014366	9,768014366	0,412691774	-0,204832762
0,0777247	-0,185138571	-0,150491013	0,022647545	-0,059134718	-0,006119881	-0,004661586	9,832572993	9,832572993	-1,552275196	-0,188466367
-0,434838457	-0,24854012	-0,277541181	0,077029107	-0,179980628	-0,007808718	-0,005084147	9,793377695	9,793377695	-0,269259675	-0,183328715
1,503646217	-0,250905892	-0,27679059	0,076613031	-0,165712006	-0,00833937	-0,005627742	9,849508987	9,849508987	0,454278491	-0,192157619
-0,648952185	-0,218583936	-0,210530426	0,04432306	-0,096451833	-0,008145398	-0,006101104	9,722458819	9,722458819	0,365979826	-0,195065265
-1,376645047	-0,190386441	-0,158278642	0,025052129	-0,051841655	-0,007973829	-0,006455599	9,72320941	9,72320941	-0,711398271	-0,187594708
0,755107091	-0,213649126	-0,208410426	0,043434906	-0,106429022	-0,008826705	-0,006810708	9,789469574	9,789469574	3,21570286	-0,182050185
-0,143314866	-0,050226868	0,101932758	0,010390287	0,176518259	-0,005804782	-0,00689304	9,841721358	9,841721358	-1,399837128	-0,151374365
-0,821090836	-0,107203114	-0,034179575	0,001168243	0,011351189	-0,007089792	-0,006816158	9,791589574	9,791589574	-2,719110518	-0,109813247
2,193584008	-0,228006486	-0,277527253	0,077021376	-0,219316196	-0,009826165	-0,007122114	10,10193276	10,10193276	1,787741436	-0,110391096
0,676792874	-0,13445086	-0,090342424	0,008161754	-0,022541071	-0,008297827	-0,007469094	9,965820425	9,965820425	-0,196287308	-0,116065789
1,387036903	-0,135294382	-0,099944698	0,009988943	-0,03873368	-0,008567591	-0,00764459	9,722472747	9,722472747	-1,542236975	-0,106411077
-0,900736049	-0,200556543	-0,2306663	0,053206942	-0,161312018	-0,010191014	-0,007963991	9,909657576	9,909657576	4,617834317	-0,112731165
1,564543002	0,027276053	0,208775678	0,043587284	0,253457837	-0,005787869	-0,007955177	9,900055302	9,900055302	1,144810069	-0,087279746
-1,092695921	0,08908575	0,293612793	0,086208472	0,281460268	-0,004424071	-0,007434545	9,7693337	9,7693337	2,480461013	-0,016335273
-0,650659224	0,212602133	0,491816936	0,241883899	0,417306994	-0,00164393	-0,006628384	10,20877568	10,20877568	-2,293289035	0,074309472
0,709889906	0,106653997	0,239389933	0,05730754	0,13125319	-0,003440318	-0,005893149	10,29361279	10,29361279	2,88969607	0,14683207
1,524108632	0,245390479	0,479599405	0,23001559	0,345879934	-0,000307485	-0,005155029	10,49181694	10,49181694	-2,664991247	0,210078977
0,249570902	0,118054722	0,194590647	0,03786552	0,051731574	-0,002490078	-0,004480793	10,23938993	10,23938993	-1,495909095	0,256622692
-0,82776881	0,044901919	0,041372857	0,001711713	-0,072577394	-0,003785121	-0,004241262	10,47959941	10,47959941	1,378406955	0,252925002
0,556838029	0,108183892	0,162554425	0,026423941	0,068367535	-0,002359198	-0,004024992	10,19459065	10,19459065	2,885662838	0,243469288
-1,80556773	0,242926946	0,409362304	0,167577496	0,297061157	0,000690687	-0,003437309	10,04137286	10,04137286	0,089779501	0,267357856
-0,889487248	0,243559202	0,38039704	0,144701908	0,240265559	0,00118795	-0,002642445	10,16255443	10,16255443	-2,03593466	0,305919016
0,426002692	0,141608863	0,16139375	0,026047943	0,024606376	-0,000468307	-0,002103277	10,4093623	10,4093623	0,952282308	0,313498824
-0,373218194	0,181123142	0,233075629	0,054324249	0,108282948	0,000645192	-0,00170259	10,38039704	10,38039704	-3,844211088	0,304739505
-0,763768734	-0,00793549	-0,136467676	0,018623427	-0,225044049	-0,002963624	-0,001615098	10,16139375	10,16139375	-1,64250682	0,263895762
0,383107428	-0,091826231	-0,272966952	0,074510957	-0,297474277	-0,004734899	-0,002025484	10,23307563	10,23307563	1,124972336	0,177737485
0,695670687	-0,042548294	-0,146265265	0,021393528	-0,129181436	-0,003874285	-0,002435992	9,863532324	9,863532324	-0,600171123	0,099449324
-0,443289746	-0,074015695	-0,187404847	0,035120577	-0,148114101	-0,004612234	-0,002765844	9,727033048	9,727033048	-1,340132622	0,037091615
-1,407798104	-0,139654375	-0,291881883	0,085195034	-0,225183134	-0,00612903	-0,003242638	9,853734735	9,853734735	1,058096739	-0,031411636
1,356634925	-0,089907013	-0,169527092	0,028739435	-0,087793952	-0,005351335	-0,003692994	9,812595153	9,812595153	1,560868466	-0,087780709
